year,month,state,data_status,revenue,megawatthours,customers,price,Unnamed: 0,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
2022,3,NJ,Final,63553,580882,11447,10.94,41595,39.8,34.9,-74.6607541123,40.1844273633
2022,3,NM,Final,52184,807333,9273,6.46,41596,39.8,40.7,-106.108388616,34.4213707591
2022,3,NV,Final,59441,969956,3380,6.13,41593,39.0,36.8,-116.65522549,39.3562373462
2022,3,NY,Final,82607,1187930,7598,6.95,41597,28.8,25.7,-75.5031182762,42.9403901101
2022,3,OH,Final,287936,4350095,19421,6.62,41600,37.0,33.8,-82.7900611953,40.291452206
2022,3,OK,Final,99975,1757821,20054,5.69,41601,44.4,45.2,-97.5082927121,35.5834856477
2022,3,OR,Final,101490,1544876,26102,6.57,41602,38.8,36.2,-120.555413394,43.9366481606
2022,3,PA,Final,275828,3800319,14774,7.26,41603,34.6,31.2,-77.7995595623,40.8738378455
2022,3,RI,Final,9664,54980,1654,17.58,41604,36.6,32.0,-71.5536120535,41.6760813901
2022,3,SC,Final,133294,2199179,3623,6.06,41605,54.8,50.4,-80.8961396866,33.9079742468
2022,3,SD,Final,20483,260037,4042,7.88,41606,26.6,25.3,-100.230507516,44.4361607025
2022,3,TN,Final,106688,1922081,1029,5.55,41607,46.7,44.3,-86.3433803654,35.8429870949
2022,3,TX,Final,751538,11831468,311774,6.35,41608,51.4,52.9,-99.3506971451,31.4844643819
2022,3,UT,Final,47086,769045,10373,6.12,41609,34.8,33.8,-111.678216374,39.3237947509
2022,3,VA,Final,98788,1388146,3650,7.12,41611,44.8,40.6,-78.8122544727,37.5150238913
2022,3,VT,Final,13688,117572,251,11.64,41610,25.7,21.9,-72.6626493581,44.0751958252
2022,3,WA,Final,104624,1808827,25879,5.78,41612,37.5,35.8,-120.446866425,47.3809688818
2022,3,WI,Final,153575,1970427,5402,7.79,41614,22.1,22.3,-90.0116942643,44.6380301915
2022,3,WV,Final,76885,1256223,11264,6.12,41613,40.0,36.9,-80.6137119661,38.6425987436
2022,3,WY,Final,56521,837794,11567,6.75,41615,26.3,25.7,-107.551454075,42.999642032
2022,2,AL,Final,148547,2445559,7173,6.07,41520,47.1,46.6,-86.8283719359,32.7898321918
2022,2,AR,Final,83947,1322474,33375,6.35,41522,40.4,41.2,-92.4392676639,34.8997453322
2022,2,AZ,Final,73432,1068726,7820,6.87,41521,44.0,42.7,-111.664418336,34.2931098705
2022,2,CA,Final,448430,3208363,139161,13.98,41523,47.4,43.8,-119.610698951,37.2460706736
2022,2,CO,Final,87982,1133097,15010,7.76,41524,25.8,25.6,-105.547824721,38.9985518194
2022,2,CT,Final,33283,211386,3971,15.75,41525,27.4,25.9,-72.7257060428,41.6202863352
2022,2,DE,Final,13129,169700,866,7.74,41526,35.2,33.8,-75.4004040929,38.8870164548
2022,2,FL,Final,103422,1190790,22837,8.69,41527,60.3,58.6,-81.7974638723,28.6284392647
2022,2,GA,Final,157117,2594115,23362,6.06,41528,49.2,47.3,-83.4463418309,32.6492290722
2022,2,IA,Final,124071,2096711,9117,5.92,41532,18.0,20.2,-93.5000649605,42.0746268788
2022,2,ID,Final,29244,527177,28710,5.55,41529,24.2,24.3,-114.659382348,44.0890895052
2022,2,IL,Final,257212,3248846,5467,7.92,41530,25.0,27.2,-89.1983967614,40.0650409125
2022,2,IN,Final,263454,3413127,18547,7.72,41531,27.1,28.0,-86.2756397346,39.9081412284
2022,2,KS,Final,65565,902357,23447,7.27,41533,30.8,31.1,-98.3802131736,38.4847081514
2022,2,KY,Final,150157,2399201,5440,6.26,41534,34.8,35.0,-85.2904560935,37.5266674638
2022,2,LA,Final,195392,3219261,19088,6.07,41535,49.8,50.8,-92.5856620163,31.0584069584
2022,2,MA,Final,80946,486537,10524,16.64,41538,26.7,24.6,-71.7986394244,42.2533023991
2022,2,MD,Final,24209,260241,9139,9.3,41537,34.6,33.1,-76.7724546076,39.0369222963
2022,2,ME,Final,27168,231986,2168,11.71,41536,15.0,14.1,-69.2266474552,45.3714334913
2022,2,MI,Final,175113,2168062,5629,8.08,41539,17.4,18.6,-85.4371669561,44.3506813109
2022,2,MN,Final,141767,1579779,8831,8.97,41540,5.0,9.2,-94.3090126515,46.3163329315
2022,2,MO,Final,64525,956146,9906,6.75,41542,30.4,31.5,-92.4774101578,38.3676131565
2022,2,MS,Final,75279,1203990,10445,6.25,41541,46.8,46.7,-89.6652136847,32.750866634
2022,2,MT,Final,20180,374266,9837,5.39,41543,22.6,19.0,-109.645148622,47.0335364218
2022,2,NC,Final,110100,2155913,8996,5.11,41550,42.3,41.0,-79.3723797543,35.5415341226
2022,2,ND,Final,66888,899615,9041,7.44,41551,9.0,9.1,-100.469321077,47.446338517
2022,2,NE,Final,67044,963570,59198,6.96,41544,26.2,24.4,-99.8108090713,41.5271489603
2022,2,NH,Final,24278,148975,3184,16.3,41546,19.2,17.9,-71.5775941473,43.6856317461
2022,2,NJ,Final,56367,487832,11464,11.55,41547,32.2,30.1,-74.6607541123,40.1844273633
2022,2,NM,Final,49105,787782,9263,6.23,41548,35.4,35.8,-106.108388616,34.4213707591
2022,2,NV,Final,54985,882816,3238,6.23,41545,34.4,32.0,-116.65522549,39.3562373462
2022,2,NY,Final,86693,1169182,7313,7.41,41549,19.8,20.3,-75.5031182762,42.9403901101
2022,2,OH,Final,257097,3806392,19405,6.75,41552,27.4,28.0,-82.7900611953,40.291452206
2022,2,OK,Final,95618,1605343,19908,5.96,41553,37.8,38.9,-97.5082927121,35.5834856477
2022,2,OR,Final,94903,1465301,26027,6.48,41554,35.3,32.2,-120.555413394,43.9366481606
2022,2,PA,Final,310037,4100816,14717,7.56,41555,26.2,26.0,-77.7995595623,40.8738378455
2022,2,RI,Final,9263,50102,1669,18.49,41556,29.8,27.5,-71.5536120535,41.6760813901
2022,2,SC,Final,123699,1968162,3546,6.29,41557,47.8,45.8,-80.8961396866,33.9079742468
2022,2,SD,Final,19894,249016,4020,7.99,41558,19.5,17.5,-100.230507516,44.4361607025
2022,2,TN,Final,102924,1819319,1023,5.66,41559,38.6,38.6,-86.3433803654,35.8429870949
2022,2,TX,Final,615897,10212603,307557,6.03,41560,45.7,47.4,-99.3506971451,31.4844643819
2022,2,UT,Final,40979,660541,10311,6.2,41561,29.4,27.9,-111.678216374,39.3237947509
2022,2,VA,Final,91497,1271591,3636,7.2,41563,36.8,35.7,-78.8122544727,37.5150238913
2022,2,VT,Final,13096,109621,251,11.95,41562,16.2,15.8,-72.6626493581,44.0751958252
2022,2,WA,Final,96987,1624770,25344,5.97,41564,32.4,30.7,-120.446866425,47.3809688818
2022,2,WI,Final,148625,1780518,5348,8.35,41566,12.0,14.4,-90.0116942643,44.6380301915
2022,2,WV,Final,70148,1119803,11275,6.26,41565,31.4,31.7,-80.6137119661,38.6425987436
2022,2,WY,Final,51454,770284,11532,6.68,41567,21.8,20.3,-107.551454075,42.999642032
2022,1,AL,Final,174836,2654160,7195,6.59,41472,50.4,45.8,-86.8283719359,32.7898321918
2022,1,AR,Final,90985,1442971,36066,6.31,41474,46.0,40.5,-92.4392676639,34.8997453322
2022,1,AZ,Final,75120,1135682,7801,6.61,41473,44.6,41.0,-111.664418336,34.2931098705
2022,1,CA,Final,445705,3281203,142624,13.58,41475,45.0,42.6,-119.610698951,37.2460706736
2022,1,CO,Final,101152,1244836,14945,8.13,41476,29.4,24.4,-105.547824721,38.9985518194
2022,1,CT,Final,33023,223305,3985,14.79,41477,30.6,27.3,-72.7257060428,41.6202863352
2022,1,DE,Final,13575,165851,866,8.19,41478,37.8,34.8,-75.4004040929,38.8870164548
2022,1,FL,Final,108634,1326049,22704,8.19,41479,62.0,58.2,-81.7974638723,28.6284392647
2022,1,GA,Final,179297,2807368,23636,6.39,41480,51.2,46.7,-83.4463418309,32.6492290722
2022,1,IA,Final,125384,2080029,9160,6.03,41484,23.4,20.3,-93.5000649605,42.0746268788
2022,1,ID,Final,32474,596664,28700,5.44,41481,25.2,23.0,-114.659382348,44.0890895052
2022,1,IL,Final,270801,3625332,5461,7.47,41482,31.2,27.5,-89.1983967614,40.0650409125
2022,1,IN,Final,269122,3538601,19107,7.61,41483,32.4,28.4,-86.2756397346,39.9081412284
2022,1,KS,Final,72149,946025,23699,7.63,41485,35.4,30.1,-98.3802131736,38.4847081514
2022,1,KY,Final,170136,2546986,5439,6.68,41486,39.4,34.9,-85.2904560935,37.5266674638
2022,1,LA,Final,228800,3437991,19929,6.66,41487,55.4,50.1,-92.5856620163,31.0584069584
2022,1,MA,Final,84651,504010,10572,16.8,41490,29.7,26.1,-71.7986394244,42.2533023991
2022,1,MD,Final,28153,301368,9142,9.34,41489,37.3,33.9,-76.7724546076,39.0369222963
2022,1,ME,Final,24827,229345,2277,10.83,41488,17.6,16.0,-69.2266474552,45.3714334913
2022,1,MI,Final,183240,2305445,5636,7.95,41491,22.8,20.8,-85.4371669561,44.3506813109
2022,1,MN,Final,145326,1718113,8876,8.46,41492,10.9,9.7,-94.3090126515,46.3163329315
2022,1,MO,Final,73945,1120205,9890,6.6,41494,36.6,31.3,-92.4774101578,38.3676131565
2022,1,MS,Final,79720,1269083,11056,6.28,41493,51.7,46.0,-89.6652136847,32.750866634
2022,1,MT,Final,23435,384165,9891,6.1,41495,21.1,18.7,-109.645148622,47.0335364218
2022,1,NC,Final,154289,3031285,8295,5.09,41502,44.6,40.7,-79.3723797543,35.5415341226
2022,1,ND,Final,69160,971241,9044,7.12,41503,11.4,9.6,-100.469321077,47.446338517
2022,1,NE,Final,65385,993985,59415,6.58,41496,29.7,23.7,-99.8108090713,41.5271489603
2022,1,NH,Final,24729,155152,3174,15.94,41498,21.9,19.4,-71.5775941473,43.6856317461
2022,1,NJ,Final,67082,545912,11443,12.29,41499,35.0,31.4,-74.6607541123,40.1844273633
2022,1,NM,Final,51459,851654,9209,6.04,41500,38.8,34.0,-106.108388616,34.4213707591
2022,1,NV,Final,57794,967455,3185,5.97,41497,33.3,30.5,-116.65522549,39.3562373462
2022,1,NY,Final,108019,1448255,7371,7.46,41501,24.2,22.2,-75.5031182762,42.9403901101
2022,1,OH,Final,283534,4191058,19464,6.77,41504,32.1,28.7,-82.7900611953,40.291452206
2022,1,OK,Final,107381,1760001,20028,6.1,41505,43.7,37.8,-97.5082927121,35.5834856477
2022,1,OR,Final,94107,1491963,26066,6.31,41506,33.6,31.0,-120.555413394,43.9366481606
2022,1,PA,Final,322989,4286878,14780,7.53,41507,30.0,27.1,-77.7995595623,40.8738378455
2022,1,RI,Final,9562,51406,1629,18.6,41508,32.9,29.1,-71.5536120535,41.6760813901
2022,1,SC,Final,151413,2216656,3425,6.83,41509,49.2,45.2,-80.8961396866,33.9079742468
2022,1,SD,Final,20272,257273,4034,7.88,41510,21.8,17.4,-100.230507516,44.4361607025
2022,1,TN,Final,114999,1920043,1028,5.99,41511,43.0,38.3,-86.3433803654,35.8429870949
2022,1,TX,Final,648408,11432556,307746,5.67,41512,52.4,46.2,-99.3506971451,31.4844643819
2022,1,UT,Final,45381,776501,10312,5.84,41513,30.2,26.2,-111.678216374,39.3237947509
2022,1,VA,Final,98973,1413394,3642,7.0,41515,39.4,35.8,-78.8122544727,37.5150238913
2022,1,VT,Final,15279,125301,250,12.19,41514,19.9,17.7,-72.6626493581,44.0751958252
2022,1,WA,Final,102450,1804708,25770,5.68,41516,30.4,29.6,-120.446866425,47.3809688818
2022,1,WI,Final,152703,1920742,5521,7.95,41518,17.0,15.3,-90.0116942643,44.6380301915
2022,1,WV,Final,76161,1247598,11272,6.1,41517,35.0,31.9,-80.6137119661,38.6425987436
2022,1,WY,Final,53085,837913,11550,6.34,41519,24.5,19.5,-107.551454075,42.999642032
2021,12,AL,Final,132098,2587606,7212,5.11,41424,54.6,50.0,-86.8283719359,32.7898321918
2021,12,AR,Final,93894,1466641,37723,6.4,41426,51.4,45.7,-92.4392676639,34.8997453322
2021,12,AZ,Final,72466,1141326,7462,6.35,41425,50.7,45.3,-111.664418336,34.2931098705
2021,12,CA,Final,476605,3455978,159017,13.79,41427,49.2,46.4,-119.610698951,37.2460706736
2021,12,CO,Final,96608,1206418,15243,8.01,41428,36.5,29.4,-105.547824721,38.9985518194
2021,12,CT,Final,20613,213158,4007,9.67,41429,39.0,34.7,-72.7257060428,41.6202863352
2021,12,DE,Final,13652,175216,859,7.79,41430,44.6,40.9,-75.4004040929,38.8870164548
2021,12,FL,Final,120787,1512725,23530,7.98,41431,64.9,61.5,-81.7974638723,28.6284392647
2021,12,GA,Final,169377,2632415,24036,6.43,41432,54.6,50.7,-83.4463418309,32.6492290722
2021,12,IA,Final,124922,2147984,9623,5.82,41436,35.6,29.3,-93.5000649605,42.0746268788
2021,12,ID,Final,32395,582761,28940,5.56,41433,31.6,27.8,-114.659382348,44.0890895052
2021,12,IL,Final,261250,3398162,5480,7.69,41434,40.5,35.1,-89.1983967614,40.0650409125
2021,12,IN,Final,265386,3452145,19020,7.69,41435,40.2,35.6,-86.2756397346,39.9081412284
2021,12,KS,Final,69528,943081,23801,7.37,41437,43.9,36.8,-98.3802131736,38.4847081514
2021,12,KY,Final,159691,2493977,5392,6.4,41438,45.5,40.8,-85.2904560935,37.5266674638
2021,12,LA,Final,230555,3435421,20819,6.71,41439,59.6,54.2,-92.5856620163,31.0584069584
2021,12,MA,Final,82353,516819,10784,15.93,41442,38.4,33.7,-71.7986394244,42.2533023991
2021,12,MD,Final,27032,297114,9001,9.1,41441,44.0,40.0,-76.7724546076,39.0369222963
2021,12,ME,Final,22022,206392,2489,10.67,41440,29.8,25.4,-69.2266474552,45.3714334913
2021,12,MI,Final,175970,2278015,5808,7.72,41443,33.2,28.9,-85.4371669561,44.3506813109
2021,12,MN,Final,143922,1786536,9327,8.06,41444,25.2,20.5,-94.3090126515,46.3163329315
2021,12,MO,Final,72787,1049813,9986,6.93,41446,45.2,38.3,-92.4774101578,38.3676131565
2021,12,MS,Final,82961,1324907,11110,6.26,41445,55.9,50.3,-89.6652136847,32.750866634
2021,12,MT,Final,23330,369811,10414,6.31,41447,27.8,25.1,-109.645148622,47.0335364218
2021,12,NC,Final,132362,2166760,9748,6.11,41454,49.4,45.4,-79.3723797543,35.5415341226
2021,12,ND,Final,72011,998991,9025,7.21,41455,23.4,19.6,-100.469321077,47.446338517
2021,12,NE,Final,68073,1044939,65611,6.51,41448,38.2,30.6,-99.8108090713,41.5271489603
2021,12,NH,Final,21883,151701,3194,14.43,41450,32.4,27.9,-71.5775941473,43.6856317461
2021,12,NJ,Final,56628,542960,11492,10.43,41451,42.5,38.1,-74.6607541123,40.1844273633
2021,12,NM,Final,51156,848492,9288,6.03,41452,44.8,38.2,-106.108388616,34.4213707591
2021,12,NV,Final,53325,996047,3196,5.35,41449,38.8,35.0,-116.65522549,39.3562373462
2021,12,NY,Final,92899,1405693,7553,6.61,41453,34.8,30.4,-75.5031182762,42.9403901101
2021,12,OH,Final,285412,3980421,19502,7.17,41456,40.4,35.6,-82.7900611953,40.291452206
2021,12,OK,Final,99359,1768170,20084,5.62,41457,50.8,43.7,-97.5082927121,35.5834856477
2021,12,OR,Final,86496,1503026,26718,5.75,41458,37.2,34.8,-120.555413394,43.9366481606
2021,12,PA,Final,292221,4201156,14789,6.96,41459,38.4,34.2,-77.7995595623,40.8738378455
2021,12,RI,Final,8690,51268,1607,16.95,41460,40.8,36.2,-71.5536120535,41.6760813901
2021,12,SC,Final,142026,2287368,3620,6.21,41461,53.1,49.4,-80.8961396866,33.9079742468
2021,12,SD,Final,20448,259067,4193,7.89,41462,31.4,25.7,-100.230507516,44.4361607025
2021,12,TN,Final,109105,1823263,1014,5.98,41463,48.0,43.3,-86.3433803654,35.8429870949
2021,12,TX,Final,631597,11533424,302732,5.48,41464,58.2,50.8,-99.3506971451,31.4844643819
2021,12,UT,Final,45541,777038,10113,5.86,41465,36.8,31.5,-111.678216374,39.3237947509
2021,12,VA,Final,110214,1409604,3678,7.82,41467,45.2,41.1,-78.8122544727,37.5150238913
2021,12,VT,Final,14179,121078,248,11.71,41466,31.2,26.8,-72.6626493581,44.0751958252
2021,12,WA,Final,100989,1770135,26587,5.71,41468,34.7,33.6,-120.446866425,47.3809688818
2021,12,WI,Final,139085,1916552,5753,7.26,41470,29.3,24.9,-90.0116942643,44.6380301915
2021,12,WV,Final,69450,1196991,11271,5.8,41469,41.8,37.6,-80.6137119661,38.6425987436
2021,12,WY,Final,52500,814019,11740,6.45,41471,31.3,24.8,-107.551454075,42.999642032
2021,11,AL,Final,174293,2618799,7217,6.66,41376,59.8,58.7,-86.8283719359,32.7898321918
2021,11,AR,Final,98687,1505191,37201,6.56,41378,57.4,55.8,-92.4392676639,34.8997453322
2021,11,AZ,Final,76666,1142164,7494,6.71,41377,57.9,55.1,-111.664418336,34.2931098705
2021,11,CA,Final,568531,3918254,148587,14.51,41379,56.5,54.5,-119.610698951,37.2460706736
2021,11,CO,Final,99139,1230772,15269,8.06,41380,44.2,39.9,-105.547824721,38.9985518194
2021,11,CT,Final,21437,223744,4017,9.58,41381,48.9,45.6,-72.7257060428,41.6202863352
2021,11,DE,Final,14361,182051,859,7.89,41382,54.1,51.0,-75.4004040929,38.8870164548
2021,11,FL,Final,95660,1190265,23066,8.04,41383,69.4,68.3,-81.7974638723,28.6284392647
2021,11,GA,Final,191041,2725382,24136,7.01,41384,59.8,59.2,-83.4463418309,32.6492290722
2021,11,IA,Final,127934,2212169,9165,5.78,41388,47.4,43.6,-93.5000649605,42.0746268788
2021,11,ID,Final,29144,526795,28820,5.53,41385,40.9,37.9,-114.659382348,44.0890895052
2021,11,IL,Final,276523,3440161,5452,8.04,41386,50.6,47.8,-89.1983967614,40.0650409125
2021,11,IN,Final,284834,3504856,19059,8.13,41387,50.1,47.5,-86.2756397346,39.9081412284
2021,11,KS,Final,70496,948952,23896,7.43,41389,52.8,49.2,-98.3802131736,38.4847081514
2021,11,KY,Final,166927,2465430,5409,6.77,41390,52.9,51.1,-85.2904560935,37.5266674638
2021,11,LA,Final,214604,3233224,20566,6.64,41391,64.0,62.4,-92.5856620163,31.0584069584
2021,11,MA,Final,86048,540561,10866,15.92,41394,48.6,44.7,-71.7986394244,42.2533023991
2021,11,MD,Final,26439,286954,9009,9.21,41393,53.6,50.3,-76.7724546076,39.0369222963
2021,11,ME,Final,20711,194415,2399,10.65,41392,42.8,38.3,-69.2266474552,45.3714334913
2021,11,MI,Final,180500,2306277,5649,7.83,41395,45.8,41.1,-85.4371669561,44.3506813109
2021,11,MN,Final,154225,1781641,8829,8.66,41396,41.8,36.5,-94.3090126515,46.3163329315
2021,11,MO,Final,75406,1067991,9929,7.06,41398,53.1,50.3,-92.4774101578,38.3676131565
2021,11,MS,Final,81012,1292748,11056,6.27,41397,60.8,59.2,-89.6652136847,32.750866634
2021,11,MT,Final,20877,364906,10623,5.72,41399,41.0,36.4,-109.645148622,47.0335364218
2021,11,NC,Final,144868,2599735,9403,5.57,41406,56.1,54.5,-79.3723797543,35.5415341226
2021,11,ND,Final,70435,958874,8956,7.35,41407,40.6,35.2,-100.469321077,47.446338517
2021,11,NE,Final,67597,1047341,59270,6.45,41400,47.9,43.3,-99.8108090713,41.5271489603
2021,11,NH,Final,21835,153195,3192,14.25,41402,44.0,40.0,-71.5775941473,43.6856317461
2021,11,NJ,Final,60856,553676,11504,10.99,41403,52.4,48.6,-74.6607541123,40.1844273633
2021,11,NM,Final,53501,812491,9279,6.58,41404,51.6,48.1,-106.108388616,34.4213707591
2021,11,NV,Final,52752,972811,3219,5.42,41401,47.4,44.8,-116.65522549,39.3562373462
2021,11,NY,Final,92936,1396586,7108,6.65,41405,45.9,42.2,-75.5031182762,42.9403901101
2021,11,OH,Final,303053,4082319,19502,7.42,41408,50.4,46.8,-82.7900611953,40.291452206
2021,11,OK,Final,98495,1718222,20049,5.73,41409,57.8,55.0,-97.5082927121,35.5834856477
2021,11,OR,Final,78921,1340735,25957,5.89,41410,44.8,42.9,-120.555413394,43.9366481606
2021,11,PA,Final,286375,3944997,14804,7.26,41411,48.4,45.0,-77.7995595623,40.8738378455
2021,11,RI,Final,7893,48929,1625,16.13,41412,50.8,46.7,-71.5536120535,41.6760813901
2021,11,SC,Final,152082,2175449,3608,6.99,41413,59.1,58.1,-80.8961396866,33.9079742468
2021,11,SD,Final,20196,266902,4040,7.57,41414,44.7,39.8,-100.230507516,44.4361607025
2021,11,TN,Final,104498,1785339,1018,5.85,41415,54.5,53.1,-86.3433803654,35.8429870949
2021,11,TX,Final,674646,11130239,300246,6.06,41416,63.6,60.4,-99.3506971451,31.4844643819
2021,11,UT,Final,42716,746274,10115,5.72,41417,45.2,42.4,-111.678216374,39.3237947509
2021,11,VA,Final,115827,1737720,3676,6.67,41419,53.5,50.8,-78.8122544727,37.5150238913
2021,11,VT,Final,13263,115472,248,11.49,41418,42.9,39.2,-72.6626493581,44.0751958252
2021,11,WA,Final,102251,1761777,25406,5.8,41420,43.2,41.8,-120.446866425,47.3809688818
2021,11,WI,Final,137840,1851316,5524,7.45,41422,43.6,39.1,-90.0116942643,44.6380301915
2021,11,WV,Final,73151,1235193,11277,5.92,41421,50.2,47.7,-80.6137119661,38.6425987436
2021,11,WY,Final,50898,791370,11539,6.43,41423,40.2,35.8,-107.551454075,42.999642032
2021,10,AL,Final,180686,2769649,7223,6.52,41328,70.6,69.2,-86.8283719359,32.7898321918
2021,10,AR,Final,102784,1571052,38864,6.54,41330,69.9,67.4,-92.4392676639,34.8997453322
2021,10,AZ,Final,81369,1216970,7533,6.69,41329,67.4,66.5,-111.664418336,34.2931098705
2021,10,CA,Final,670215,4221414,148801,15.88,41331,65.2,64.1,-119.610698951,37.2460706736
2021,10,CO,Final,102698,1259631,15372,8.15,41332,55.1,51.9,-105.547824721,38.9985518194
2021,10,CT,Final,24297,245712,4043,9.89,41333,61.0,56.2,-72.7257060428,41.6202863352
2021,10,DE,Final,14313,180343,862,7.94,41334,66.4,61.8,-75.4004040929,38.8870164548
2021,10,FL,Final,118876,1502146,23147,7.91,41335,77.6,75.7,-81.7974638723,28.6284392647
2021,10,GA,Final,201383,2847680,24081,7.07,41336,70.4,69.4,-83.4463418309,32.6492290722
2021,10,IA,Final,132357,2182593,9209,6.06,41340,61.0,57.1,-93.5000649605,42.0746268788
2021,10,ID,Final,33666,583646,29062,5.77,41337,51.2,49.5,-114.659382348,44.0890895052
2021,10,IL,Final,268979,3431795,5454,7.84,41338,64.9,60.4,-89.1983967614,40.0650409125
2021,10,IN,Final,282936,3606861,19036,7.84,41339,64.3,59.8,-86.2756397346,39.9081412284
2021,10,KS,Final,73161,1003457,23866,7.29,41341,66.2,62.6,-98.3802131736,38.4847081514
2021,10,KY,Final,162059,2497387,5416,6.49,41342,65.6,62.8,-85.2904560935,37.5266674638
2021,10,LA,Final,191579,2876524,19695,6.66,41343,74.2,72.3,-92.5856620163,31.0584069584
2021,10,MA,Final,79882,513018,10751,15.57,41346,60.6,55.2,-71.7986394244,42.2533023991
2021,10,MD,Final,25571,286934,9001,8.91,41345,66.2,61.4,-76.7724546076,39.0369222963
2021,10,ME,Final,21047,208464,2410,10.1,41344,54.6,49.5,-69.2266474552,45.3714334913
2021,10,MI,Final,185729,2292075,5657,8.1,41347,58.3,53.0,-85.4371669561,44.3506813109
2021,10,MN,Final,157644,1808172,8862,8.72,41348,56.6,51.0,-94.3090126515,46.3163329315
2021,10,MO,Final,75761,1118432,9968,6.77,41350,66.0,62.6,-92.4774101578,38.3676131565
2021,10,MS,Final,80268,1360761,9909,5.9,41349,71.7,69.8,-89.6652136847,32.750866634
2021,10,MT,Final,23649,361002,12600,6.55,41351,51.9,48.5,-109.645148622,47.0335364218
2021,10,NC,Final,130407,2132699,9580,6.11,41358,67.4,64.9,-79.3723797543,35.5415341226
2021,10,ND,Final,68867,936407,8952,7.35,41359,55.4,50.1,-100.469321077,47.446338517
2021,10,NE,Final,67951,1025512,59692,6.63,41352,60.4,56.8,-99.8108090713,41.5271489603
2021,10,NH,Final,23550,169644,3187,13.88,41354,56.2,51.1,-71.5775941473,43.6856317461
2021,10,NJ,Final,58536,541628,11530,10.81,41355,64.9,59.5,-74.6607541123,40.1844273633
2021,10,NM,Final,54810,863641,9310,6.35,41356,61.9,59.3,-106.108388616,34.4213707591
2021,10,NV,Final,60787,1078223,3247,5.64,41353,57.6,56.2,-116.65522549,39.3562373462
2021,10,NY,Final,92160,1363394,7344,6.76,41357,58.3,53.5,-75.5031182762,42.9403901101
2021,10,OH,Final,303425,4221533,19553,7.19,41360,63.6,58.7,-82.7900611953,40.291452206
2021,10,OK,Final,107334,1779559,20120,6.03,41361,70.6,67.4,-97.5082927121,35.5834856477
2021,10,OR,Final,85316,1400998,26229,6.09,41362,53.5,52.7,-120.555413394,43.9366481606
2021,10,PA,Final,296970,4271724,14796,6.95,41363,61.0,56.2,-77.7995595623,40.8738378455
2021,10,RI,Final,8417,52284,1656,16.1,41364,62.6,56.9,-71.5536120535,41.6760813901
2021,10,SC,Final,155918,2482461,3671,6.28,41365,70.0,68.4,-80.8961396866,33.9079742468
2021,10,SD,Final,21620,275641,4070,7.84,41366,58.0,54.0,-100.230507516,44.4361607025
2021,10,TN,Final,104509,1848829,1018,5.65,41367,66.5,64.5,-86.3433803654,35.8429870949
2021,10,TX,Final,732181,12011862,296104,6.1,41368,74.0,71.0,-99.3506971451,31.4844643819
2021,10,UT,Final,50908,806954,10116,6.31,41369,56.2,54.7,-111.678216374,39.3237947509
2021,10,VA,Final,121460,1741563,3685,6.97,41371,65.4,61.6,-78.8122544727,37.5150238913
